food_name,category,price,review,rating,original_taste,taste_reform_scheme,image_url
卤肉（西安肉夹馍(下沙宝龙二期店)）,西北小吃,11,西安肉夹馍(下沙宝龙二期店)的招牌菜。靠近地铁和宝龙商圈，趁热吃最受欢迎，五花肉版本很有人气。,4.3,门店：西安肉夹馍(下沙宝龙二期店)；菜系：西北小吃；人均：10元,来源：Apple Maps；门店：西安肉夹馍(下沙宝龙二期店)；链接：https://maps.apple.com/place?auid=1118368778367129&lsp=57879,https://www.bing.com/th/id/OIP.hnG4eLmlHxEj1-E7bJpaUQHaE7?w=197&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
锅包肉（全家福东北菜馆(下沙宝龙店)）,东北菜,58,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/th/id/OIP.LCwKGARbvn8XCcb2_zlm0gHaHa?w=128&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
酸菜水饺（全家福东北菜馆(下沙宝龙店)）,东北菜,25,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://th.bing.com/th/id/OIP.6zIfQRiWMhnnTKSYAnZrGAAAAA?w=128&h=108&c=7&qlt=90&bgcl=3649ec&r=0&o=6&dpr=2&pid=13.1
小鸡蘑菇炖粉条（全家福东北菜馆(下沙宝龙店)）,东北菜,53,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/search?q=%e5%b0%8f%e9%b8%a1%e8%98%91%e8%8f%87%e7%82%96%e7%b2%89%e6%9d%a1&filters=ufn%3a%22%e5%b0%8f%e9%b8%a1%e8%98%91%e8%8f%87%e7%82%96%e7%b2%89%e6%9d%a1%22+sid%3a%2295d5f4bdc3afee4e7868be22085e8693%22+segment%3a%22generic.carousel%22+secq%3a%22%e5%b0%8f%e9%b8%a1%e8%98%91%e8%8f%87%e7%82%96%e7%b2%89%e6%9d%a1%22+supwlcar%3a%221%22+tsource%3a%22EntitySegments%22+recipequerylanguage%3a%22zh-hans%22+catesegtype%3a%22recipe%22+cack%3a%22b84c88af-5d87-4c89-975f-e265585d4446%22+segtype%3a%22UmVjaXBlLFJlY2lwZQ%3d%3d%22+ctype%3a%220%22+mltype%3a%220%22+eltypedim1%3a%22Recipe%22&eeptype=EntityFull&FORM=RECICA
土豆丝（全家福东北菜馆(下沙宝龙店)）,东北菜,16,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/th/id/OIP.EugbfyNfkF-yqiAI6Txt3QHaEJ?w=205&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
酱扒茄子（全家福东北菜馆(下沙宝龙店)）,东北菜,28,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/search?q=%e9%85%b1%e6%89%92%e8%8c%84%e5%ad%90&filters=ufn%3a%22%e9%85%b1%e6%89%92%e8%8c%84%e5%ad%90%22+sid%3a%22a822d5d5470fec2c1e94ac3042c161b1%22+segment%3a%22generic.carousel%22+secq%3a%22%e9%85%b1%e6%89%92%e8%8c%84%e5%ad%90%22+supwlcar%3a%221%22+tsource%3a%22EntitySegments%22+recipequerylanguage%3a%22zh-hans%22+catesegtype%3a%22recipe%22+cack%3a%22dcd4f82f-9888-4447-9a58-48b45ad60c82%22+segtype%3a%22UmVjaXBlLFJlY2lwZQ%3d%3d%22+ctype%3a%220%22+mltype%3a%220%22+eltypedim1%3a%22Recipe%22&eeptype=EntityFull&FORM=RECICA
炸蘑菇（全家福东北菜馆(下沙宝龙店)）,东北菜,35,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/search?q=%e4%b8%9c%e5%8c%97%e5%a4%a9%e5%a6%87%e7%bd%97%3f%e7%82%b8%e8%98%91%e8%8f%87&filters=ufn%3a%22%e4%b8%9c%e5%8c%97%e5%a4%a9%e5%a6%87%e7%bd%97%e7%82%b8%e8%98%91%e8%8f%87%22+sid%3a%22596847e0b09178eeec171e3014437d7a%22+segment%3a%22generic.carousel%22+secq%3a%22%e7%82%b8%e8%98%91%e8%8f%87%22+supwlcar%3a%221%22+tsource%3a%22EntitySegments%22+recipequerylanguage%3a%22zh-hans%22+catesegtype%3a%22recipe%22+cack%3a%221f15501c-3f75-4f77-bfd1-7fc0c49a8fc1%22+segtype%3a%22UmVjaXBlLFJlY2lwZQ%3d%3d%22+ctype%3a%220%22+mltype%3a%220%22+eltypedim1%3a%22Recipe%22&eeptype=EntityFull&FORM=RECICA
雪衣豆沙（全家福东北菜馆(下沙宝龙店)）,东北菜,58,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/th/id/OIP.uoO-uWsqzqg5QFXe0jfPuAHaEu?w=198&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
回锅肉（全家福东北菜馆(下沙宝龙店)）,东北菜,37,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://www.bing.com/th/id/OIP.s-T39BFBuelXCiFZGevflgHaEJ?w=226&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
地三鲜（全家福东北菜馆(下沙宝龙店)）,东北菜,28,全家福东北菜馆(下沙宝龙店)的招牌菜。就在大学城附近，家常硬菜很扎实，锅包肉和大拉皮都被反复提到。,3.8,门店：全家福东北菜馆(下沙宝龙店)；菜系：东北菜；人均：44元,来源：Apple Maps；门店：全家福东北菜馆(下沙宝龙店)；链接：https://maps.apple.com/place?auid=1118786787370321&lsp=57879,https://th.bing.com/th/id/ODL.0a781a1bcc6eb86974135df465112e6a?w=310&h=198&c=7&rs=1&bgcl=fffffe&r=0&o=6&dpr=2&pid=AlgoBlockDebug
鸡肉,中餐,0,鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/0/image/image.jpg?Expires=1779176706&Signature=VOqgNwOWdqEo0-9iN0xNvDUYi3tLQad7Etaxhl7c9vw2nV95boyH3qMpk7-XYSnaHNqBqQHOOXF5z6nWHQZkSQ7YasHDtdWG9A5v9b6KH8HViDMmf433ofOTWUUO6MQJhzWnLC~njcwYhFtT-so~txtuNRbAs-JZnBlA1scFJJqBwb8c8tO9dVuRdlYAMJZGqvfxGItlEUad52NVuOP8-Qxctqau0kH4DOaeuP5xgL2bTNfU0s6-TM853qnp8EgcpcaZ~UazmC5X305KLlHrkPagktpQcawUh~s0kjob8qP8OSupoXij8k6N-fRfTrqThpJ5slQOGW8UpEHPCo6KQQ__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉,中餐,0,curr和鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/1/image/image.jpg?Expires=1779176706&Signature=K7hMLEE-sjtu6sCcwAHytzFRGcaJwfbhJj738tXQvYrYA0NnnWAOmTFOsMmiDP-~fyGQQkMkvwd~2wV94sARURPZ6V~0T~umwd0plB34Fi~uK7KhnCR3WP6YsZiCqXZVSX5gqJREBkSbpfBuodDDN4dvC7jq5pciSC8cfH2f8jLa4nU-txFYsJnkPMHOfcoGEhTKLWGM1SL7EiqYVRNT~WSC9G26EtYi0ynwIVpcBhCZxIVfZJe0hq0yp4HNm31ig4lZWZyfNf11~O3yYMuPeoih8sDuC2PPU~Ur3KfnytSGcutnnBWDATEX5bF0hFS9RoPu1yxJaSTqV07gN9WPtg__&Key-Pair-Id=K204OQ5RWQVDLD
牛肉面,中餐,0,牛肉面条。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/2/image/image.jpg?Expires=1779176706&Signature=h~8CpdoBLXxDHRhkg5Pk465APDf1~g~-o0EsA7POmZGtMfn~uHfI08ImVSyNy21g3Xxlf4nlFPfz4~V7R-G6eIsSHjWVAsylsIJxT8VhZV63WvxpL~YyEGijhKa4YzyBRI0EJ~bD71AFbaHdL23tRL5NlvpR6YtK6vnfShNHWyCPtNkBw3u~KrOwBuvxGXdSY4u2gDGPRA83gX8cYFXpDUavCjwBEvF9DHIBar5IduMIx80MaWvQStbqI55lXFGu68N5Do7RCifuKyk94i9JsmEJc04BFQYQll5Or3oBWchZekgKrTZt4ua4w37bLM1wS2MBdLrpttejFjeqrs8Pug__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉生菜卷饼,中餐,0,鸡肉生菜。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://www.bing.com/th/id/OIP.DfAXS01soTWs6vPjx2t7IgHaE7?w=174&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
鸡肉面汤,汤类,0,鸡肉面条。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/6/image/image.jpg?Expires=1779176706&Signature=kCRLIJEoPObO4HHUtCuW76jgUGedMlIfE6GtC~RYBuL9c5TyT5laHsr6NbmApD5qUSQip7pOiD8eHs2q1sjt6JGN~XiolqFkfXboZ2VWMkQxiMBha0NcOw0adcQuhAqSKPsKNOIKLe~7E2KhEJkLOoxttBr7APzS8AAbt1f~pA2GRyflLC5gV3xsTLHmDWvhjjE2pET8Xo8usO6k3yRatZIEC2VF9BgIL3OYsa8liluCRwtnhvSvYegGRO~F7Xkx5BXsAHmhN0l3~iZxOr0HJwAEmBADicauhhPpZvXXKVm93wd48g8X0W2MO9gjPZQhyZdom2rRoMLpm6GXGiyfTw__&Key-Pair-Id=K204OQ5RWQVDLD
四季豆沙拉,小吃,0,豆类。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://www.bing.com/th/id/OIP.da1tPYyUVCjNL-nctvuPJAHaFn?w=171&h=128&c=8&rs=1&qlt=90&o=6&dpr=2&pid=3.1&rm=2
蒸鱼,饮料,0,鱼。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/10/image/image.jpg?Expires=1779176706&Signature=IcG1X9trEQ5kBA6AkES3qqnyOt2ggYTDutgOWZ0MNd5BSASvxQ-yiTsP8UUV4zFU4hi5l~FL6fn5KInZQUHDOYJF0~soYx0xFg2CerZjfayxINdsSQAouxxlaSqrC3fdptZV~fniK6E2ziS3CmnIJaNqMi4-K7E9bcEJmUpRBIL~vQQOInoWt0kPwgdpbpv8IcG~OJLkdDHpukR92h2FBFZqeqaJoNnZnc56gFHMk6b-293PXkpIJArhXFS9iTGtS9pqnL4zxJL0iUsLcFDxmEMWz2BHm2K7nR1R~ceY8T6PFLaCleDBe3B06gZh2DmR00O1Bj9ybJzyykCe6tQT3w__&Key-Pair-Id=K204OQ5RWQVDLD
宫保鸡丁,中餐,0,鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/12/image/image.jpg?Expires=1779176706&Signature=yG~nslXX1gOBsJTiX6vQa2lgsuejKDmGRQCSiOHGi-HTUJliQ4Brl2xh0R1cST2eiXu8irjJkB~bOS7Rddggwuul1neVCFvP0MDLe88hnvyQAWAvrqqsEQzfeNPlIxSgbN9QdHwSP2dg26qp1Cm5EICYjfZgUUcTQLEyf-Ave0HG~s9JovGL4vNpFuVmpFV3WOF3vWksnbFLWBNqscmDkDlRka5fyxEkOZr2c0F900BnXlIu~tJijltvjmwnsPhi6pwwaApW0wOu7pLgsEdmsX-A4IdUGM9~iiJJK3W4t~bYFmW8CFnBwRVqjtZZXOFIlJMHxV43hGWwQAPrheoVJw__&Key-Pair-Id=K204OQ5RWQVDLD
牛肉,中餐,0,牛肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/13/image/image.jpg?Expires=1779176706&Signature=vtMIlnsfl-n72C415kE0pU8oCJrsZO91gK-8iw610eAR7qywG-wx7GnCqkQ9L8lvfaDulYSmymTa~rZNaV-aHS2GCbaZYVcmc2whqi0wzhIVVdMygdjshyNcHtXR9bpe4Bs5GUEw4MyazDmQfXIP5F~WQfRR~Us3vW5lj1xiB0CeD-Ld2RcrRyBuGyE~yiapV7Cg~4QqX7dt9O4LMqIlUwCYdwzxdHNPbbFQLf2xhshnaIJ5pSGqdxNl-cF2QrCTOLHnnAR4n18i6Ja5qCqZw7pUqcblP1kYDxLr837RBfiuwS3Y-MWfNoNpqw5tJLfuz3WL9hb7KwV189BwWTG8yQ__&Key-Pair-Id=K204OQ5RWQVDLD
鸡肉配,中餐,0,鸡肉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/19/image/image.jpg?Expires=1779176706&Signature=VoC-8qWu1VDoL0jPqG9Ze4WsBd-RhcsCjJIYI~DQ~mD-lGfi-ArnlFD7zSVwv7O-CENxqzCQ8VW4dlDnvKLH1i8ZtpEvnemcxXS8W5WfCwznGtsE8-dJmFCIWrMcbKA17mdtWlvFXpEYQG7Bj6eeTsOx32efsbRYrl~JkCQixbuUJXq1TdjHf5jDOdc7JQ75OnHoDficIhz5V-hM6LOirUSDuaCl5WpYddQ0Nj2W14Xur5mAnqQtjg8eNBocfZCupAUqEPb-UQj4zkI8xs79zwvyLMwrKzqZH0ctuWjEooBJHKh4TN91XsffduMRGDSR11IPozFlDJ-EDpIZD0EQfg__&Key-Pair-Id=K204OQ5RWQVDLD
牛肉和豆豉河粉,中餐,0,牛肉豆豉。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/20/image/image.jpg?Expires=1779176706&Signature=DNZQIXqUOcPVs1WPxDBV6PBvZZ5jzic2IZnuqr2vV0dXbA1g~uxxyXSoC~uwltIWFoVF9sgFSepXGZhyyFlAc1gwUIiBgC3gRL3S~7L1moXYtmx6gQdd8g7rbkoqjBHz8tVQCa0WRvTUFWP248zm3qxCdd1gpv9capx6b4AlFBVuTqQG-~7hX9EsWvh53YEKrwLQJUah9zFFMuUn~qr0SSbArDX4eoNy7M7KVwbz5mZjKVhDBf9Ledjk2LYMDVe~eC~NzsNeJluoS~IvVW0Ha127qfs30~Vzd2B5~MOLmJlF2YUm5BzA8vYSM6P4Ka2YAsjilWJg2FMBUxAu0KSnyA__&Key-Pair-Id=K204OQ5RWQVDLD
西兰花牛肉,中餐,0,牛肉西兰花stirfr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/21/image/image.jpg?Expires=1779176706&Signature=vzDfkteM~0AjoUrGvJRF-tJR4UFDdGgR6Yf03S3TcEupNVFr-5Y0~q6l9AzhjMUDlZM4C6gYqfCL61lmCXeWpjV5tn0qkjyICfJNxnXOMaBfjddgIlBDbNSzg995g7~olEJ9EJFRCkSlsl-KSnFtx52BesjBHIvDJ-Q5RNFFoafsOT~VWfsa0DZIIkJs4B-FmANDlZNrBwIVk7krNW64OFdmoPlGH~Y4qKlzMGR0bupQga77QjB5p~Vr3UwsWc~-1e0--OXO3mU1uXodhYUlOHcf4hdd2H6Jne4XO4p7l7sSZ4ps0FqlglZJvjMKNzZqrlv1dUUb1u4EwP5oPRkcWA__&Key-Pair-Id=K204OQ5RWQVDLD
西兰花牛肉,中餐,0,牛肉西兰花。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/22/image/image.jpg?Expires=1779176706&Signature=rJ82UzySS4do7Qi-WrCuwQ55XtGR-uz2p2bBwSVVW7nEWXZ7Ha10oZN1fj7hMim42vwIlA6gRpWFWplFkrHnkShIQOlwxNOcHfUAbAfYBG86CcsOdxPF95bmoAVjEmodkLrxdT9NT2QSjkx6FaERGmKQCltmzsAldihn3nEF1ToHBptM1cYVmBrZlUDWsWRSYNa20UXhP3IdMWxDWmbj1PALXeKNcwLnEOKSTbLlU1~sk1NuoRvpZVPVoGWkp8yndKsbxS15vsTKZTnsh9dWGR6tiwp8or0ZaBaV87sRFfrTgysGVXUcL36raSQWnzj7rNQKNDMH~4yP7kawd8kpQA__&Key-Pair-Id=K204OQ5RWQVDLD
牛肉和卷心菜配面,中餐,0,牛肉卷心菜面条。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/23/image/image.jpg?Expires=1779176706&Signature=rnQH8f4s0oUdJSxKTURtCtYyFwj-UknhBq-L0M0rOzsB1WZ1BYgDEfnHGtfMNZ1n8lD8Zv3oALzKoDr9oDbGHBdTOpiBYeOWl-7ANFqTRkILcJkOkuWgrx2tiovylsfCe4bzSaaP2Tp0IDnQ4AhngV8YgubBoaieuCSEGqkAjrEnmHOp0~iJiHc5fJtrVAsEAu7phj3pDkrUiSghOLn~zbAla1TJxnpiVigV5DlQAW2Mp334nF7OvU8zfOanW9pMxPXbNVjXQ14L1wOxPMlQ6GJdIlUzqFw~ncnMEf-jmwJvqngk5Q9JdXeHQRZNvBFmuE408YJH8HZTW76q9n661w__&Key-Pair-Id=K204OQ5RWQVDLD
牛肉和鸡蛋炒,中餐,0,牛肉鸡蛋fr和。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/24/image/image.jpg?Expires=1779176706&Signature=EOh~ebpK3aNH1up~kxcypDTAjiceRwPLe~Dx~OE0CNzvUz138mvwuJgzEHzQTf5TLgab3b~2-qbZ1tacF0dh10R0nN3xQSdKkF4lVSvDvBI9L9WJkr-C-I5FKi9sfMEmdELRMxUZHfO0DkyrtdoJYXf-mYpcynB1DbdlgQd~SR-GHUBW7DJhiGA-Nrf~-9XgQXwud5Jq18WPIpyf-XAF78SO1Z463teQD7X8~jxyTGs2-hnBn7j1dZ0jnNY-oLbjjz6DDJhhLLP9seyEzwoIlVZ9C6QSvSCqXrQPSty1ePaB~pv5-gNwm9sCQ1015ChLdons3WLd5qROrHLold5irw__&Key-Pair-Id=K204OQ5RWQVDLD
炒河粉,中餐,0,牛肉米饭面条。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/25/image/image.jpg?Expires=1779176706&Signature=inxEU67RaydeEm9FmxjvVk35AebwPBXli-pgy910k7UojtCqOt1sYSOBxwq60T6PtsTEpOABt7qeAaKgAgIMCmahousWsg7F6qqOAfkpFzREqyt7T-e9ScUtrfUygBhGkBfGqiSSB~E~CdsDkJ7MHLhNYkUtr4f1JGYTBLkE--vV7kmVZSqtFdwLQ5hKkzC7SsqErh-0PMa3Urik1edkOno1SlO~SbH62UpQBuDnOcfGbjFGixeI9f9gY7jboV4~IhVf1hR5HiuNnfqxe~5KPyI-4-vMf1C9NM04XXlI~HnXLijIbcJiMl68Z391OzfVn8b4bmeRz62xdUFWJQ4RvQ__&Key-Pair-Id=K204OQ5RWQVDLD
炒河粉,中餐,0,牛肉西兰花。,0,菜系：中式,数据来源：Hugging Face 数据集 zmao/chinese_food_caption；来源页面：https://huggingface.co/datasets/zmao/chinese_food_caption；原始数据未提供价格和评分，因此 price=0、rating=0。,https://datasets-server.huggingface.co/cached-assets/zmao/chinese_food_caption/--/e8fce42c364581091638ec9381ddc764b8124156/--/default/train/26/image/image.jpg?Expires=1779176706&Signature=ZLkV-psa~ZqI7K6LRYDaKHHtuXV6IX~njKiuT64sF62-JmJKOUQXd2fKZrig0ejEcHhrrtMPNJUf0Wlx3O~GtIDBfxMh06QrHr0iOZa0Z4~E-8QCkr9SMWyQBjmywnOX~iQ4eqaLumxIzt3b0Y9TOBAQAp23ThY6NwlQP-51aiNcAcIyIYUbBFM7tU9Cs~tN8DNdzymqYFq-aSpqj0vEEIyFLuBoDENAaG8jNAE2xbxidMthgoAKXb2j-7Pxvl86gY~0enPIkNcyiUpFbxogs9zgknbYjHX511sRx4Hw8eVjGbgPVBt0GsCyD-OLheQFTWYh2FFZlsSzVB8mGrqPFQ__&Key-Pair-Id=K204OQ5RWQVDLD
